PostID,Time,TweetUrl,Content,UserName,Review,RetweetNum,LikeNum,LookNum,UserID,UserUrl,Location,,relevant?
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1727037894085505342,"World Health Organization says that one of its employees has been killed in the Gaza Strip alongside her 6-month-old baby, husband, and two brothers.  LIVE updates: http://aje.io/pbvd83",AJEnglish,38,194,232,47K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726864584504431091,Abercrombie & Fitch suspends payments to ex-CEO after sex-trafficking claims,BBCWorld,80,58,185,154K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726857997266153881,Abercrombie & Fitch suspends payments to ex-CEO after sex-trafficking claims,BBCWorld,60,46,147,131K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726855524480602461,Watch: Meeting between Israeli politicians and Gaza hostage families descends into shouting,BBCWorld,127,103,244,231K,742143,https://twitter.com/BBCWorld,"London, UK",,TRUE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726854554644307971,Brazil records its hottest ever temperature,BBCWorld,78,126,301,193K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726852580288958504,Go North East drivers in Canada in bid to stop strikes,BBCWorld,44,16,68,115K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726850949753290989,Robbie Williams fan dies after fall at Sydney concert,BBCWorld,51,27,81,139K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1727032821175497127,"Leaders of BRICS nations have called for an 'immediate, durable, and sustained humanitarian truce' in Gaza http://aje.io/ufqw7e",AJEnglish,84,447,1.3K,75K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1727030799290008056,"Since October 7, Palestinians from Jerusalem’s Old City in the occupied West Bank say they have faced constant harassment by Israeli police and military. @matthewcassel and Hamzeh Afghani went to see what life is like for Palestinians.",AJEnglish,97,1.3K,1.4K,68K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1727024624385568800,Members of parliament in Scotland voted to pass a motion to back calls for an immediate ceasefire in Gaza. LIVE updates: http://aje.io/pbvd83,AJEnglish,22,99,290,46K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1727016524555374748,'Life-saving operations grind to a halt'WFP says food aid to 1.4 million people in Chad will end in January because of a shortage of funds http://aje.io/6sxn66,AJEnglish,23,152,281,40K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,FALSE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1727013387052396978,"The government in Gaza says that over 14,128 Palestinians have been killed since October 7, including at least 5,600 children. LIVE updates: http://aje.io/pbvd83",AJEnglish,38,275,216,51K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726849782176457117,T20 World Cup: Rwanda eye qualification after storied run to final qualifier,BBCWorld,46,14,62,112K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726846958860386775,Vale tries to re-establish its link with France,BBCWorld,46,15,74,117K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726846385851359599,Brazil records its hottest ever temperature,BBCWorld,85,118,259,175K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726843639215558786,First video emerges of Indian workers stuck in tunnel,BBCWorld,109,95,448,225K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726839436976017472,North Korea tells Japan it will launch spy satellite in days,BBCWorld,106,85,196,196K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726833846253932664,Robbie Williams fan dies after fall at Sydney concert,BBCWorld,75,25,141,173K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1727006270685946134,BREAKING: South Africa's Parliament votes in favour of motion to close Israel's embassy in Pretoria amid Israel's war on Gaza http://aje.io/k6xx28,AJEnglish,285,3.4K,8.4K,394K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1727076619737780435,"Following the Galaxy Leader seizure, the White House reconsiders labeling Houthis as a ""terror"" group after a 2021 reversal aimed at facilitating aid to war-torn Yemen http://aje.io/pji2l7",AJEnglish,240,184,433,93K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,FALSE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1727005199011545129,"“Within a year we will eliminate them all.” A video by Israel’s public broadcaster of children singing about Gaza has caused a backlash online, including among many Israelis.",AJEnglish,740,6.5K,7.5K,549K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1727001425404952715,"More than 10,000 civilians have been killed in Ukraine since Russia’s invasion last year, says the UN https://aje.io/9bd46h",AJEnglish,47,77,226,44K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,FALSE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726997648866218247,"Amid the Israeli bombardment of Gaza, Palestinian telecom heroes are risking their lives to keep the besieged enclave online http://aje.io/2zvk59",AJEnglish,43,482,889,45K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726988915373211989,Jordan says it will not heed Israel's order to evacuate the Jordanian field hospital in Gaza. LIVE updates,AJEnglish,17,126,221,45K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726819953351729210,Elon Musk's X sues Media Matters over antisemitism analysis,BBCWorld,225,109,543,260K,742143,https://twitter.com/BBCWorld,"London, UK",,TRUE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726771942286372912,Queen Camilla praises women journalists in war zones,BBCWorld,224,112,458,207K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726768148924268944,Taiwan opposition's doomed shotgun wedding,BBCWorld,64,61,164,240K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726764374239461632,How OpenAI created the perfect conditions for chaos,BBCWorld,60,50,140,146K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/BBCWorld/status/1726760029779325036,A$AP Rocky must face trial on charges of firing gun at childhood friend,BBCWorld,60,35,117,148K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726727790483882226,Brazilian butt-lift surgery death prompts Turkey-UK meeting,BBCWorld,88,104,149,250K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726727492210245686,BBC assesses footage of hostages and tunnels released by Israel,BBCWorld,269,128,453,699K,742143,https://twitter.com/BBCWorld,"London, UK",,TRUE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726663100135346678,World Cup 2026 qualifying: Ivory Coast beat The Gambia to clinch second win,BBCWorld,109,72,89,133K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726662786405519641,Albania: Opposition politicians set off coloured smoke bombs in parliament,BBCWorld,101,83,148,155K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726987920714940778,"The trial in jail of Pakistan’s former PM Imran Khan has been declared illegal by a court, says his lawyer.: http://aje.io/guhva4",AJEnglish,124,1.1K,4.5K,148K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,FALSE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726986324832407649,"Al Jazeera talks to the president of the Committee to Protect Journalists, Jodie Ginsberg, on Israel's alleged deliberate attacks on journalists in Gaza and Lebanon",AJEnglish,67,358,546,48K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726982003395060178,Qatar’s foreign ministry says negotiations involving Hamas and Israel over a potential release of people being held are in their 'final stages.' LIVE updates,AJEnglish,16,97,175,46K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726981443606454406,The European Commission says a review of its development aid to Palestinians has found no evidence of funds going to Hamas. LIVE updates: http://aje.io/pbvd83,AJEnglish,22,95,162,28K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726662777975042342,Jamala: Ukrainian Eurovision winner added to Russia's wanted list,BBCWorld,77,64,163,179K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726656744225394843,Trump seeks to halt gag order in election meddling case,BBCWorld,102,35,150,143K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726651120724959432,"Italy mafia trial: 200 sentenced to 2,200 years for mob links",BBCWorld,83,139,400,184K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726650539364987016,Sam Altman: What on earth is happening at OpenAI?,BBCWorld,75,39,138,150K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726645394409505216,Wales fan held at gunpoint in Armenia by police - claim,BBCWorld,58,23,76,122K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726978783209820470,"“The US presents itself as an honest broker.” Disagreements persist, but analysts say the US has shown no readiness to draw any red lines for Israel http://aje.io/7tm74s",AJEnglish,119,234,509,66K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726976031524016318,The Palestine Red Crescent Society says the doctors were killed when the Israeli military targeted al-Awda Hospital in Jabalia in the northern Gaza Strip. LIVE updates: http://aje.io/pbvd83,AJEnglish,20,129,122,24K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726975334963429792,The Israeli PM Benjamin Netanyahu says 'progress' is being made on the release of the captives held in Gaza. LIVE updates: http://aje.io/pbvd83,AJEnglish,42,18,50,23K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726967450296885494,The atmosphere of fear at Cornell University must end — #AJOpinion by Members of Cornell University's Faculty : https://aje.io/vl8lt7,AJEnglish,36,43,126,42K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,FALSE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726618020011790692,Father of missing Irish-Israeli girl talks of 'his worst nightmare',BBCWorld,325,118,339,187K,742143,https://twitter.com/BBCWorld,"London, UK",,TRUE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726607765575979369,Nuclear-armed submarine suffered malfunction,BBCWorld,153,84,261,248K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726588373022773526,Robert Pattinson and Suki Waterhouse expecting first child,BBCWorld,156,105,565,254K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726584829678903517,Joe Biden has a response for your jokes about his age,BBCWorld,260,83,351,271K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726570753951216043,Hannes Strydom: Ex-South African rugby star dies in car crash,BBCWorld,66,54,109,213K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/20/2023,https://twitter.com/BBCWorld/status/1726560297178038586,Red-wine headache explained - and it is not about volume,BBCWorld,83,133,286,404K,742143,https://twitter.com/BBCWorld,"London, UK",,FALSE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726959900100886899,"More than 3,000 Palestinians, including dozens of children, have been arrested in the occupied West Bank since October 7. LIVE updates: http://aje.io/pbvd83",AJEnglish,26,216,210,32K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726953790476361914,Lebanese PM Najib Mikati has condemned the Israeli attack that has killed two Al Mayadeen TV employees in southern Lebanon and a number of civilians. LIVE updates,AJEnglish,37,109,174,40K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726951478257184853,"Hospitals in northern Gaza are now completely out of service and the occupancy rate has reached 190%, according to Gaza's Ministry of Health.: http://aje.io/8x63mw",AJEnglish,40,238,284,57K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726950712016240664,“The kind of news they [Israelis] get there is very different.” Israeli historian Omer Bartov on how the war on Gaza is being presented in Israeli media.,AJEnglish,61,354,473,49K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726944800782332287,Elon Musk's X is suing a media watchdog for alleging that the platform placed ads from major corporations next to neo-Nazi and white nationalist content.  : http://aje.io/kl5p2r,AJEnglish,65,96,451,58K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,FALSE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726940222976643300,Getting away with a call to genocide in Gaza — #AJOpinion by Andrew Mitrovica : http://aje.io/1j1ick,AJEnglish,85,708,1.2K,62K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726938303427915803,"50 trucks carrying food and medical supplies have entered Gaza via the Rafah crossing, but the aid has only reached the southern areas of Gaza, as reported by Al Jazeera. LIVE updates: http://aje.io/pbvd83",AJEnglish,34,83,147,35K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726934501920825547,A Qatari official has confirmed that negotiations to free captives taken by Hamas are at their “closest point” and have reached the “final stage.” LIVE updates,AJEnglish,26,78,147,37K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726929701208223829,"Amid Israel's war on Gaza, an Indonesian pilot took a moment during the flight to offer comfort and support to a Palestinian passenger",AJEnglish,408,2.9K,11K,517K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
1.73E+18,11/21/2023,https://twitter.com/AJEnglish/status/1726925929749135816,"About 1,320 aid trucks, excluding fuel tankers, have entered the Gaza Strip from October 7 to November 20.The UN has warned of a humanitarian catastrophe and pleaded for Israel to allow more aid trucks into the besieged enclave. LIVE updates: http://aje.io/pbvd83",AJEnglish,20,110,141,33K,4970411,https://twitter.com/AJEnglish,"Doha, Qatar",,TRUE
